Ehrenmal, Anderter Schützenplatz, Anderten, Misburg-Anderten, Hannover, Region Hannover, Niedersachsen, 30559, Deutschland	52.3611745	9.8599955	memorial
Elbe, Stormarn, Hamburg, Deutschland	53.4262557	10.3609416	river
Elbphilharmonie, 1, Am Kaiserkai, HafenCity, Hamburg-Mitte, Hamburg, 20457, Deutschland	53.5410867	9.98452515463336	attraction
Fernsehturm, Ringstraße, Ramskamp, Elmshorn, Kreis Pinneberg, Schleswig-Holstein, 25337, Deutschland	53.7502092	9.68342147296919	tower
Das Feuerschiff, Vorsetzen, Neustadt, Hamburg-Mitte, Hamburg, 20459, Deutschland	53.5435215	9.9789345	restaurant
Fischauktionshalle, 9, Große Elbstraße, Altona-Altstadt, Altona, Hamburg, 22767, Deutschland	53.5448142	9.95169877248788	public_building
Fischmarkt, Altona-Altstadt, Altona, Hamburg, 22767, Deutschland	53.5457177	9.9529271	living_street
Fleetinsel Klinik, 4, Admiralitätstraße, Neustadt, Hamburg-Mitte, Hamburg, 20459, Deutschland	53.5484977	9.9851133	hospital
Flussschifferkirche, Otto-Sill-Brücke, Hamburg-Altstadt, Hamburg-Mitte, Hamburg, 20459, Deutschland	53.54463055	9.9852363302394	place_of_worship
Jüdischer Friedhof Ohlsdorf, Ohlsdorf, Hamburg-Nord, Hamburg, 22337, Deutschland	53.613827	10.0394390794595	cemetery
Gänsemarkt, Neustadt, Hamburg-Mitte, Hamburg, 20354, Deutschland	53.55510465	9.9886359625543	pedestrian
Gedenkstätte Bullenhuser Damm, 92, Bullenhuser Damm, Rothenburgsort, Hamburg-Mitte, Hamburg, 20539, Deutschland	53.5420468	10.0475484	museum
KZ-Gedenkstätte Neuengamme, Jean-Dolidier-Weg, Neuengamme, Bergedorf, Hamburg, 21039, Deutschland	53.4301476	10.231800757503	memorial
Große Freiheit, St. Pauli, Hamburg-Mitte, Hamburg, 22767, Deutschland	53.5512863	9.9577982	residential
Großneumarkt, Neustadt, Hamburg-Mitte, Hamburg, 20459, Deutschland	53.55039155	9.98019022186467	pedestrian
Erste Hafenstraße, 21079 Hamburg, 1. Hafenstraße, Heimfeld, Harburg, Hamburg, 21079, Deutschland	53.4707981	9.9715584	post_box
HafenCity, Hamburg-Mitte, Hamburg, Deutschland	53.5429127	9.9958346	administrative
Hafenstraße, Brunswik, Kiel, Schleswig-Holstein, 24103, Deutschland	54.3199376	10.1378108	residential
Hamburger Berg, St. Pauli, Hamburg-Mitte, Hamburg, 20359, Deutschland	53.5504118	9.961301	residential
Hamburg Dungeon, 1, Kehrwieder, HafenCity, Hamburg-Mitte, Hamburg, 20457, Deutschland	53.543805	9.9893018	attraction
Kita Flughafenstraße, Flughafenstraße, Hummelsbüttel, Wandsbek, Hamburg, 22339, Deutschland	53.6411254	10.0234493133556	kindergarten
Handelskammer Hamburg, 1, Adolphsplatz, Hamburg-Altstadt, Hamburg-Mitte, Hamburg, 20457, Deutschland	53.550042	9.9915563	house
Hans-Albers-Platz, St. Pauli, Hamburg-Mitte, Hamburg, 20359, Deutschland	53.5483342	9.9605113	residential
Hansaplatz, St. Georg, Hamburg-Mitte, Hamburg, 20099, Deutschland	53.5547274	10.0116842956112	pedestrian
Hauptbahnhof, Konrad-Adenauer-Platz, Gartenstadt, Neumünster, Schleswig-Holstein, 24534, Deutschland	54.0759375	9.98040447126614	yes
Heidi-Kabel-Platz, St. Georg, Hamburg-Mitte, Hamburg, 20099, Deutschland	53.5543626	10.0072311	unclassified
Heiligengeistfeld, Glacischaussee, St. Pauli, Hamburg-Mitte, Hamburg, 20359, Deutschland	53.55412525	9.97081714482324	common
Holsten-Brauerei, Altona-Nord, Altona, Hamburg, 22765, Deutschland	53.56122185	9.94369649780237	industrial
Atlantic, 72, An der Alster, St. Georg, Hamburg-Mitte, Hamburg, 20099, Deutschland	53.5569902	10.0049682917097	hotel
Vier Jahreszeiten, 9, Neuer Jungfernstieg, Neustadt, Hamburg-Mitte, Hamburg, 20354, Deutschland	53.55559105	9.99124740506204	hotel
Imperial Theater, 5, Reeperbahn, St. Pauli, Hamburg-Mitte, Hamburg, 20359, Deutschland	53.5503272	9.9675502684879	theatre
Jenischpark, Knüppelbrücke, Othmarschen, Altona, Hamburg, 22605, Deutschland	53.5509213	9.86861597203126	park
Jüdischer Friedhof Altona, Louise-Schroeder-Straße, Altona-Altstadt, Altona, Hamburg, 22767, Deutschland	53.5501067	9.95009543459302	heritage
Jungfernstieg, Hamburg-Altstadt, Hamburg-Mitte, Hamburg, 20095, Deutschland	53.5520701	9.9944275	tertiary
Kampnagel, 20, Jarrestraße, Winterhude, Hamburg-Nord, Hamburg, 22303, Deutschland	53.58326085	10.0221037368036	theatre
Katharinenkirche, 12, Neue Gröningerstraße, Hamburg-Altstadt, Hamburg-Mitte, Hamburg, 20457, Deutschland	53.5466568	9.9952145	parking
Köhlbrandbrücke, Waltershof, Hamburg-Mitte, Hamburg, 21129, Deutschland	53.5180971	9.9226767	secondary
Krameramtsstuben, Wincklerstraße, Neustadt, Hamburg-Mitte, Hamburg, 20459, Deutschland	53.5480139	9.9803225	attraction
Landungsbrücken, Bei den St. Pauli-Landungsbrücken, St. Pauli, Hamburg-Mitte, Hamburg, 20359, Deutschland	53.5462334	9.9711435	station
Lange Reihe, St. Georg, Hamburg-Mitte, Hamburg, 20099, Deutschland	53.5568674	10.0105467	tertiary
Loki-Schmidt-Garten, 10, Hesten, Osdorf, Altona, Hamburg, 22609, Deutschland	53.5620675	9.86021832963004	park
Mahnmal Madonna der Seefahrt, Fischmarkt, Altona-Altstadt, Altona, Hamburg, 20359, Deutschland	53.5454077	9.9545265	memorial
Mahnmal St. Nikolai, Willy-Brandt-Straße, Hamburg-Altstadt, Hamburg-Mitte, Hamburg, 20457, Deutschland	53.547441	9.99067167569482	tower
Marco Polo Tower, 1, Hübenerstraße, HafenCity, Hamburg-Mitte, Hamburg, 20457, Deutschland	53.539506	9.99288079525317	yes
Am Mariendom, St. Georg, Hamburg-Mitte, Hamburg, 20099, Deutschland	53.5572951	10.0138198	service
Messehallen, 6, Holstenglacis, St. Pauli, Hamburg-Mitte, Hamburg, 20355, Deutschland	53.5580721	9.9767239	station
Messmer Momentum, 10, Am Kaiserkai, HafenCity, Hamburg-Mitte, Hamburg, 20457, Deutschland	53.54178285	9.9911520921286	yes
Hauptkirche St. Michaelis, 1 A, Englische Planke, Neustadt, Hamburg-Mitte, Hamburg, 20459, Deutschland	53.54842775	9.97888937765558	place_of_worship
Millerntor, Millerntorplatz, Neustadt, Hamburg-Mitte, Hamburg, 20359, Deutschland	53.5509423	9.9703994	toilets
Millerntorwache, 2, Millerntordamm, Neustadt, Hamburg-Mitte, Hamburg, 20359, Deutschland	53.5504138	9.97140785	heritage
Miniatur Wunderland, 2-Block D, Kehrwieder, HafenCity, Hamburg-Mitte, Hamburg, 20457, Deutschland	53.5437833	9.9889918	attraction
Mönckebergstraße, Hamburg-Altstadt, Hamburg-Mitte, Hamburg, 20095, Deutschland	53.5507548	9.9984975	unclassified
monsun theater, 20, Friedensallee, Ottensen, Altona, Hamburg, 22765, Deutschland	53.5548751	9.9276351	theatre
Museumsschiff MS Bleichen, Australiastraße, Kleiner Grasbrook, Hamburg-Mitte, Hamburg, 20457, Deutschland	53.5266363	10.0004912	museum
Museumshafen Övelgönne, Elbtunnel, Othmarschen, Altona, Hamburg, 22605, Deutschland	53.5439176	9.9145255	museum
NDR Landesfunkhaus, 16, Eggerstedtstraße, Brunswik, Kiel, Schleswig-Holstein, 24103, Deutschland	54.3231931	10.142644544654	studio
Niendorfer Gehege, Eidelstedt, Eimsbüttel, Hamburg, 22527, Deutschland	53.6103482	9.9154018	tertiary
Öjendorfer Park, Grootmoorredder, Billstedt, Hamburg-Mitte, Hamburg, 22117, Deutschland	53.55527005	10.1415045775144	park
Osterkirche Bramfeld, Bramfelder Chaussee, Bramfeld, Wandsbek, Hamburg, 22177, Deutschland	53.60966645	10.0739847584615	place_of_worship
Panoptikum, Spielbudenplatz, St. Pauli, Hamburg-Mitte, Hamburg, 20359, Deutschland	53.5494328	9.9665514	attraction
Park Fiction, St. Pauli Fischmarkt, Altona-Altstadt, Altona, Hamburg, 20359, Deutschland	53.5461929	9.9570813	attraction
Peking-Enten-Haus, 48, Rentzelstraße, Rotherbaum, Eimsbüttel, Hamburg, 20146, Deutschland	53.5654522	9.9773683	restaurant
Peterstraße, Neustadt, Hamburg-Mitte, Hamburg, 20355, Deutschland	53.5513022	9.9763471	pedestrian
Bei der Petrikirche, Hamburg-Altstadt, Hamburg-Mitte, Hamburg, 20095, Deutschland	53.5502037	9.9972953	pedestrian
Planetarium, 1, Otto-Wels-Straße, Winterhude, Hamburg-Nord, Hamburg, 22303, Deutschland	53.59726165	10.0089565729885	museum
Planten un Blomen, St. Petersburger Straße, St. Pauli, Hamburg-Mitte, Hamburg, 20355, Deutschland	53.5619728	9.98136267293055	attraction
Rathaus Altona, 1, Platz der Republik, Altona-Altstadt, Altona, Hamburg, 22765, Deutschland	53.54699035	9.93573042796442	attraction
Rathaus Bergedorf, Wentorfer Straße, Bergedorf, Hamburg, 21029, Deutschland	53.4875556	10.2208698	bus_stop
Rathaus Harburg, Harburger Rathausplatz, Harburg, Hamburg, 21073, Deutschland	53.4595724	9.97965408942393	public_building
Reeperbahn, St. Pauli, Hamburg-Mitte, Hamburg, 20359, Deutschland	53.5494993	9.9591268	secondary
Rickmer Rickmers, St. Pauli-Landungsbrücken, Neustadt, Hamburg-Mitte, Hamburg, 20459, Deutschland	53.5446352	9.9727558	restaurant
Rieck-Haus, 284, Curslacker Deich, Curslack, Bergedorf, Hamburg, 21039, Deutschland	53.4593484	10.2144851914798	museum
Riepenburger Mühle, 75a, Kirchwerder Mühlendamm, Kirchwerder, Bergedorf, Hamburg, 21037, Deutschland	53.4081026	10.2082977	heritage
Römischer Garten, Falkensteiner Ufer, Blankenese, Altona, Hamburg, 22587, Deutschland	53.56115095	9.78776169396816	garden
Russisch-Orthodoxe Kirche, Manrade, Wik, Kiel, Schleswig-Holstein, 24106, Deutschland	54.3600407	10.1133019432802	place_of_worship
Mädchentreff Schanzenviertel, 29, Bartelsstraße, Sternschanze, Altona, Hamburg, 20357, Deutschland	53.561885	9.9645997	youth_centre
Fleete der Speicherstadt, Hamburg, Deutschland	53.5437914	9.9931629	canal
Speicherstadt Kaffeerösterei, 38, Eppendorfer Baum, Hoheluft-Ost, Hamburg-Nord, Hamburg, 20249, Deutschland	53.5845712	9.9823822	cafe
St. Johannis Eppendorf, Heilwigstraße, Eppendorf, Hamburg-Nord, Hamburg, 20249, Deutschland	53.5924171	9.99344038353256	place_of_worship
St. Johannis Harvestehude, Bei St. Johannis, Rotherbaum, Eimsbüttel, Hamburg, 20148, Deutschland	53.57094265	9.99349357431314	place_of_worship
Ev. Kita St. Nicolai Altengamme, 11, Kirchenstegel, Altengamme, Bergedorf, Hamburg, 21039, Deutschland	53.4290609	10.2700716	kindergarten
St. Pauli Theater, 29-30, Spielbudenplatz, St. Pauli, Hamburg-Mitte, Hamburg, 20359, Deutschland	53.5490533	9.9629935	theatre
Hamburgische Staatsoper, 25, Große Theaterstraße, Neustadt, Hamburg-Mitte, Hamburg, 20354, Deutschland	53.55667455	9.98893034343826	theatre
Hamburger Stadtpark, Südring, Winterhude, Hamburg-Nord, Hamburg, 22303, Deutschland	53.5950259	10.0178042179493	park
Hamburger Sternwarte, 112, Gojenbergsweg, Bergedorf, Hamburg, 21029, Deutschland	53.48060265	10.2407734812091	technical_monument
Stolpersteine der Familie Wolf, Rudolf-Breitscheid-Straße, Lübtheen, Landkreis Ludwigslust-Parchim, Mecklenburg-Vorpommern, 19249, Deutschland	53.3044307	11.0827934	memorial
Strandperle, Övelgönne, Othmarschen, Altona, Hamburg, 22605, Deutschland	53.5443698	9.9054557	restaurant
Thalia Theater, 67, Raboisen, Hamburg-Altstadt, Hamburg-Mitte, Hamburg, 20095, Deutschland	53.5520789	9.99865123942645	theatre
Sandtorhafen / Traditionsschiffhafen, Hamburg, Deutschland	53.5419254	9.9852127	canal
Emporio-Haus, 15, Dammtorwall, Neustadt, Hamburg-Mitte, Hamburg, 20355, Deutschland	53.55614845	9.98355266522231	building
Johanna, 99, Schönenfelder Straße, Wilhelmsburg, Hamburg-Mitte, Hamburg, 21109, Deutschland	53.4997678	10.0231693365075	windmill
Komödie Winterhuder Fährhaus, 13, Hudtwalckerstraße, Winterhude, Hamburg-Nord, Hamburg, 22299, Deutschland	53.5937266	9.99425119558304	theatre
Zitronenjette, Ludwig-Erhard-Straße, Neustadt, Hamburg-Mitte, Hamburg, 20459, Deutschland	53.5488021	9.9805239	memorial
